taxonID;name
244032;Lucilia bufonivora
244033;Lucilia caesar
244034;Lucilia illustris
244035;Lucilia magnicornis
244036;Lucilia regalis
244037;Lucilia richardsi
244038;Lucilia sericata
244039;Lucilia silvarum
243914;Phyto melanocephala
243915;Rhinophora lepida
243917;Stevenia atramentaria
243920;Tricogena rubricosa
240507;Gasterophilus haemorrhoidalis
240508;Gasterophilus intestinalis
240509;Gasterophilus nasalis
101124;Hypoderma bovis
101125;Hypoderma lineatum
240511;Hypoderma tarandi
101441;Oestrus ovis
240504;Cephenemyia stimulator
240505;Cephenemyia trompe
240512;Pharyngomyia picta
250308;Morinia doronici
244047;Pollenia amentaria
244048;Pollenia angustigena
244049;Pollenia griseotomentosa
244050;Pollenia hungarica
244052;Pollenia pediculata
244053;Pollenia rudis
244054;Pollenia vagabunda
244055;Pollenia viatica
243936;Macronychia agrestis
243937;Macronychia griseola
243939;Macronychia polyodon
243940;Macronychia striginervis
243941;Metopia argyrocephala
243942;Metopia campestris
243943;Metopia grandii
243945;Metopia staegerii
250309;Metopia argentata
243947;Miltogramma brevipila
243948;Miltogramma germari
243949;Miltogramma ibericum
243950;Miltogramma oestracea
243951;Miltogramma punctata
243955;Oebalia cylindrica
243956;Oebalia minuta
243958;Oebalia sachtlebeni
244004;Senotainia albifrons
244005;Senotainia conica
244006;Senotainia puncticornis
244008;Taxigramma elegantula
244009;Taxigramma heteroneura
244010;Taxigramma hilarella
244011;Taxigramma stictica
243935;Brachicoma devia
243928;Blaesoxipha erythrura
243929;Blaesoxipha lapidosa
243930;Blaesoxipha laticornis
243931;Blaesoxipha plumicornis
243932;Blaesoxipha pygmaea
243933;Blaesoxipha rossica
200394;Rondania dimidiata
200354;Eriothrix argyreatus
200074;Admontia grandicornis
200080;Hemimacquartia paradoxa
200069;Istocheta longicornis
200072;Leiophora innoxia
200082;Ligeria angusticornis
200065;Medina collaris
200066;Medina luctuosa
200067;Medina separata
200058;Meigenia dorsalis
233724;Meigenia grandigena
200059;Meigenia incana
200060;Meigenia mutabilis
200061;Meigenia uncinata
200079;Oswaldia spectabilis
200081;Paracraspedothrix montivaga
200083;Picconia incurva
200068;Policheta unicolor
200071;Staurochaeta albocingulata
200062;Zaira cinerea
200103;Aplomya confinis
200148;Carcelia lucorum
200137;Drino galii
200120;Epicampocera succincta
200157;Erycia fatua
200158;Erycia festinans
200159;Erycia furibunda
200132;Lydella grisescens
200133;Lydella ripae
200127;Madremyia clausa
200128;Periarchiclops scutellaris
200111;Phebellia triseta
200112;Phebellia vicina
200124;Phryxe nemea
200125;Phryxe tenebrata
200126;Phryxe vulgaris
200107;Prooppia nigripalpis
200130;Pseudoperichaeta nigrolineata
200115;Ptesiomyia alacris
200114;Thelymyia saltuum
200055;Bessa parallela
200056;Bessa selecta
200050;Chetogena obliquata
200044;Exorista fasciata
200046;Exorista larvarum
200047;Exorista mimula
200048;Exorista rustica
200049;Exorista tubulosa
200179;Allophorocera lapponica
200194;Baumhaueria goniaeformis
200195;Brachicheta strigata
200162;Eumea linearicornis
200192;Frontina laeta
200196;Gonia capitata
200197;Gonia distinguenda
200198;Gonia divisa
200199;Gonia ornata
200200;Gonia picea
200191;Hebia flavipes
200188;Masicera silvatica
200180;Ocytata pallipes
200201;Onychogonia cervini
200171;Pales pavida
200181;Pexopsis aprica
200161;Platymya fimbriata
200189;Prosopea nigricans
200203;Spallanzania hebes
200186;Sturmia bella
200193;Thelymorpha marmorata
200169;Zenillia libatrix
200102;Nemorilla maculosa
200097;Winthemia cruentata
200098;Winthemia erythrura
200099;Winthemia quadripustulata
200414;Catharosia flavicornis
200416;Litophasia hyalipennis
200430;Besseria melanura
236326;Brullaea ocypteroidea
200406;Cistogaster globosa
200400;Clytiomya continua
200399;Eliozeta pellucens
200405;Gymnosoma clavatum
200403;Gymnosoma dolycoridis
200404;Gymnosoma nudifrons
200401;Subclytia rotundiventris
200248;Cleonice keteli
200236;Eurithia caesia
200239;Eurithia intermedia
200324;Aphria longirostris
200217;Linnaemya comta
200219;Linnaemya olsufjevi
200255;Macquartia chalconota
200256;Macquartia dispar
200258;Macquartia nudigena
200260;Macquartia tenebricosa
200216;Nemoraea pellucida
200254;Pelatachina tibialis
200279;Goniocera schistacea
200215;Germaria ruficeps
200211;Peleteria ferina
200212;Peleteria popelii
241674;Acartophthalmus pusio
241713;Stiphrosoma sabulosum
100408;Astiosoma rufifrons
240433;Leiomyza curvinervis
240434;Leiomyza dudai
240435;Leiomyza laevigata
240436;Leiomyza scatophagina
241679;Geomyza breviseta
240280;Lindneromyia dorsalis
241753;Dryomyza anilis
241760;Anticheta nigra
241764;Colobaea nigroaristata
241768;Coremacera marginata
241789;Pherbellia cinerella
241794;Pherbellia hackmani
241819;Sciomyza dryomyzina
241826;Tetanocera elata
241840;Trypetoptera punctulata
236258;Beris chalybata
236264;Chloromyia formosa
100665;Clitellaria ephippium
236266;Microchrysa cyaneiventris
236267;Microchrysa flavicornis
236268;Microchrysa polita
236275;Odontomyia hydroleon
236279;Oplodontha viridula
101486;Oxycera meigenii
236284;Pachygaster leachii
236285;Sargus cuprarius
236286;Sargus flavipes
236287;Sargus iridatus
100525;Callicera aenea
102557;Callicera aurata
200445;Brachyopa bicolor
200448;Brachyopa insensilis
200451;Brachyopa pilosa
200520;Chrysogaster coemiteriorum
200521;Chrysogaster solstitialis
200522;Chrysogaster virescens
200524;Chrysosyrphus niger
200630;Lejogaster metallina
200631;Lejogaster tarsata
200648;Melanogaster aerosa
200649;Melanogaster hirtella
200650;Melanogaster nuda
200651;Melanogaster parumplicata
101362;Myolepta dubia
200668;Neoascia geniculata
200669;Neoascia interrupta
200670;Neoascia meticulosa
200671;Neoascia obliqua
200672;Neoascia podagrica
200675;Orthonevra brevicornis
200677;Orthonevra erythrogona
200678;Orthonevra geniculata
200679;Orthonevra intermedia
200680;Orthonevra nobilis
200681;Orthonevra stackelbergi
100395;Arctophila superbiens
200568;Eristalinus sepulchralis
200569;Eristalis abusiva
200571;Eristalis anthophorina
200572;Eristalis arbustorum
200576;Eristalis hirta
200577;Eristalis interrupta
200578;Eristalis intricaria
200579;Eristalis lineata
200581;Eristalis pertinax
200582;Eristalis picea
200583;Eristalis obscura
200584;Eristalis rupium
200585;Eristalis similis
200586;Eristalis tenax
200615;Helophilus affinis
200618;Helophilus hybridus
200620;Helophilus pendulus
200621;Helophilus trivittatus
200665;Myathropa florea
200701;Parhelophilus consimilis
200702;Parhelophilus frutetorum
200771;Sericomyia nigra
200772;Sericomyia silentis
102540;Eumerus grandis
102541;Eumerus ruficornis
200590;Eumerus ornatus
200592;Eumerus sabulonum
200593;Eumerus sogdianus
200594;Eumerus strigatus
101308;Merodon moenium
102547;Psilota atra
248777;Neocnemodon brevidens
200624;Neocnemodon latitarsis
257928;Cryptopipiza notabila
200623;Heringia heringi
234638;Pipiza accola
200705;Pipiza austriaca
200707;Pipiza fasciata
200708;Pipiza lugubris
200711;Pipiza noctiluca
200706;Pipiza notata
200715;Pipizella certa
6003506;Pipizella obscura
200716;Pipizella viduata
200717;Pipizella virens
102553;Triglyphus primus
200470;Cheilosia albipila
200471;Cheilosia albitarsis
200476;Cheilosia bergenstammi
200477;Cheilosia canicularis
200478;Cheilosia carbonaria
200479;Cheilosia chlorus
200480;Cheilosia chrysocoma
200481;Cheilosia cynocephala
200483;Cheilosia flavipes
200502;Cheilosia flavissima
200484;Cheilosia fraterna
200485;Cheilosia frontalis
200486;Cheilosia gigantea
200487;Cheilosia grossa
200489;Cheilosia illustrata
200490;Cheilosia impressa
200491;Cheilosia ingerae
200492;Cheilosia lasiopa
200493;Cheilosia laticornis
200494;Cheilosia latifrons
200495;Cheilosia longula
200496;Cheilosia melanopa
200498;Cheilosia mutabilis
248770;Cheilosia naruska
200499;Cheilosia nebulosa
200500;Cheilosia nigripes
200501;Cheilosia pagana
200503;Cheilosia proxima
200504;Cheilosia psilophthalma
200505;Cheilosia pubera
200507;Cheilosia rufimana
200508;Cheilosia sahlbergi
200509;Cheilosia scutellata
200510;Cheilosia semifasciata
200511;Cheilosia sootryeni
200512;Cheilosia soror
200513;Cheilosia urbana
200516;Cheilosia velutina
200517;Cheilosia vernalis
200518;Cheilosia vicina
100979;Ferdinandea ruficornis
200466;Pelecocera caledonica
200763;Rhingia campestris
200814;Volucella bombylans
200815;Volucella inanis
200816;Volucella pellucens
200455;Brachypalpoides lentus
6009361;Brachypalpus valgus
261037;Chalcosyrphus rufipes
200535;Criorhina asilica
100503;Criorhina berberina
100504;Criorhina floccosa
101605;Pocota personata
101812;Spilomyia diophthalma
101813;Spilomyia manicata
200798;Syritta pipiens
200823;Xylota ignava
200824;Xylota jakutorum
200661;Microdon analis
200662;Microdon devius
200529;Chrysotoxum arcuatum
200526;Chrysotoxum bicinctum
200527;Chrysotoxum cautum
102533;Chrysotoxum elegans
200525;Chrysotoxum festivum
102534;Chrysotoxum octomaculatum
102535;Chrysotoxum vernale
6005543;Melanostoma mellarium
6010607;Melanostoma mellinum
200654;Melanostoma scalare
200718;Platycheirus aeratus
200719;Platycheirus albimanus
200722;Platycheirus angustatus
234639;Platycheirus aurolateralis
200723;Platycheirus chilosia
200724;Platycheirus clypeatus
200726;Platycheirus europaeus
234513;Platycheirus goeldlini
200729;Platycheirus groenlandicus
200737;Platycheirus latimanus
200738;Platycheirus lundbecki
200739;Platycheirus magadanensis
200742;Platycheirus nigrofemoratus
200744;Platycheirus parmatus
200745;Platycheirus peltatus
200748;Platycheirus ramsarensis
200749;Platycheirus rosarum
200751;Platycheirus scutatus
234640;Platycheirus sticticus
200753;Platycheirus subordinatus
200757;Platycheirus varipes
102545;Paragus albifrons
102546;Paragus punctulatus
102605;Paragus bicolor
200684;Paragus constrictus
200685;Paragus finitimus
200686;Paragus haemorrhous
200687;Paragus pecchiolii
200689;Paragus tibialis
200539;Dasysyrphus albostriatus
200541;Dasysyrphus friuliensis
200542;Dasysyrphus hilaris
6037371;Dasysyrphus neovenustus
200544;Dasysyrphus pauxillus
200545;Dasysyrphus pinastri
200546;Dasysyrphus postclaviger
200547;Dasysyrphus tricinctus
6037372;Dasysyrphus venustus
200549;Didea alneti
200550;Didea fasciata
200551;Didea intermedia
100861;Doros profuges
200554;Epistrophe cryptica
200555;Epistrophe diaphana
200556;Epistrophe eligans
200557;Epistrophe flava
200558;Epistrophe grossulariae
200560;Epistrophe nitidicollis
200561;Epistrophe obscuripes
200562;Epistrophe ochrostoma
248772;Epistrophe olgae
200563;Epistrophella euchroma
200564;Episyrphus balteatus
200566;Eriozona syrphoides
200595;Eupeodes abiskoensis
200597;Eupeodes bucculatus
200598;Eupeodes corollae
200599;Eupeodes curtus
200600;Eupeodes duseki
200602;Eupeodes goeldlini
200604;Eupeodes latifasciatus
200605;Eupeodes lundbecki
200606;Eupeodes luniger
200608;Eupeodes nitens
200611;Fagisyrphus cinctus
200628;Leucozona glaucia
200565;Megasyrphus erraticus
200639;Melangyna barbifrons
200640;Melangyna coei
200641;Melangyna compositarum
200644;Melangyna lasiophthalma
200645;Melangyna lucifera
6033132;Melangyna pavlovskyi
200646;Melangyna quadrimaculata
200647;Melangyna umbellatarum
200655;Meligramma guttata
200657;Meliscaeva auricollis
200658;Meliscaeva cinctella
200691;Parasyrphus groenlandicus
200699;Parasyrphus tarsatus
200766;Scaeva pyrastri
200767;Scaeva selenitica
200774;Sphaerophoria bankowskae
200775;Sphaerophoria batava
200776;Sphaerophoria boreoalpina
200777;Sphaerophoria chongjini
200778;Sphaerophoria fatarum
200779;Sphaerophoria interrupta
200780;Sphaerophoria laurae
200782;Sphaerophoria philantha
200784;Sphaerophoria rueppellii
200785;Sphaerophoria scripta
200786;Sphaerophoria taeniata
200787;Sphaerophoria virgata
249897;Sphaerophoria pallidula
200801;Syrphus ribesii
200802;Syrphus sexmaculatus
200803;Syrphus torvus
200804;Syrphus vitripennis
200818;Xanthogramma citrofasciatum
6009363;Xanthogramma dives
200819;Xanthogramma pedissequum
249051;Xanthogramma stackelbergi
100645;Chrysopilus laetus
239431;Chrysopilus luteolus
101703;Rhagio immaculatus
239450;Atylotus rusticus
239452;Chrysops caecutiens
239458;Chrysops viduatus
102080;Haematopota bigoti
102082;Haematopota subcylindrica
239459;Haematopota crassicornis
239460;Haematopota italica
239461;Haematopota pluvialis
239462;Heptatoma pellucens
102076;Hybomitra expollicata
239479;Hybomitra sexfasciata
102077;Tabanus autumnalis
102078;Tabanus glaucopis
241027;Palloptera bimaculata
241030;Palloptera umbellatarum
241036;Toxoneura quinquemaculata
241087;Rivellia syngenesiae
6051172;Acanthiophilus helianthi
241089;Acinia corniculata
241090;Actinoptera discoidea
241094;Campiglossa argyrocephala
241095;Campiglossa difficilis
241096;Campiglossa grandinata
241097;Campiglossa guttella
241098;Campiglossa irrorata
241099;Campiglossa loewiana
241102;Campiglossa punctella
241105;Chaetorellia jaceae
241106;Chaetostomella cylindrica
241107;Chetostoma stackelbergi
241110;Cryptaciura rotundiventris
241111;Dioxyna bidentis
241112;Dithryca guttularis
241113;Ensina sonchi
241115;Euphranta connexa
241116;Euphranta toxoneura
241117;Eurasimona stigma
241118;Heringina guttata
250260;Myopites inulaedyssentericae
241120;Noeeta pupillata
241121;Orellia falcata
241122;Orellia scorzonerae
241124;Oxyna flavipennis
241125;Oxyna nebulosa
241126;Oxyna parietina
6331592;Tephritis rydeni
241136;Tephritis angustipennis
241137;Tephritis arnicae
241138;Tephritis bardanae
241139;Tephritis cometa
241140;Tephritis conura
241141;Tephritis dilacerata
241142;Tephritis dioscurea
241143;Tephritis fallax
241144;Tephritis hyoscyami
241145;Tephritis leontodontis
241146;Tephritis neesii
241147;Tephritis ruralis
241148;Tephritis vespertina
241149;Terellia ceratocera
241150;Terellia plagiata
241151;Terellia tussilaginis
241152;Terellia colon
241153;Terellia ruficauda
241154;Terellia serratulae
241157;Trupanea stellata
241160;Trypeta zoe
241161;Urophora aprica
241162;Urophora cardui
241163;Urophora cuspidata
241164;Urophora jaceana
241166;Urophora solstitialis
241168;Urophora stylata
241170;Xyphosia miliaria
241059;Herina frondescentiae
241062;Herina paludum
241063;Herina palustris
241077;Otites centralis
241080;Physiphora alceae
241082;Seioptera vibrans
249459;Bibio brunnipes
249460;Bibio clavipes
249877;Bibio ferruginatus
102067;Bibio fulvicollis
249878;Bibio hortulanus
249879;Bibio johannis
249880;Bibio lanigerus
249881;Bibio lepidus
6009991;Bibio longipes
249882;Bibio marci
249885;Bibio rufipes
249886;Bibio siebkei
249888;Dilophus febrilis
249889;Dilophus femoratus
249890;Dilophus humeralis
249421;Macrocera maculata
249708;Dicranota crassicauda
249719;Tricyphona immaculata
249734;Nephrotoma appendiculata
249736;Nephrotoma cornicina
249738;Nephrotoma crocata
102027;Nephrotoma croceiventris
249742;Nephrotoma flavescens
249743;Nephrotoma flavipalpis
102028;Nephrotoma lundbecki
249746;Nephrotoma lunulicornis
249747;Nephrotoma pratensis
102033;Prionocera recta
249758;Prionocera ringdahli
102034;Prionocera setosa
249771;Tipula maxima
249776;Tipula unca
102042;Tipula humilis
249791;Tipula lunata
249792;Tipula peliostigma
249796;Tipula vernalis
249814;Tipula varipennis
249818;Tipula confusa
249831;Tipula subnodicornis
249836;Tipula oleracea
249837;Tipula paludosa
249838;Tipula subcunctans
102039;Tipula balioptera
249840;Tipula excisa
102037;Tipula hortorum
249843;Tipula montana
249846;Tipula pallidicosta
249854;Tipula lateralis
249856;Tipula moesta
208303;Somatochlora alpestris
102601;Somatochlora sahlbergi
206003;Lepus europaeus
206005;Oryctolagus cuniculus
233629;Homo sapiens
206020;Arvicola amphibius
206015;Microtus agrestis
206021;Lemmus lemmus
206019;Craseomys rufocanus
206012;Apodemus sylvaticus
100080;Micromys minutus
100130;Sicista betulina
100084;Muscardinus avellanarius
206045;Capreolus capreolus
100120;Rangifer tarandus
233627;Rangifer tarandus tarandus, domestic form
206043;Cervus elaphus
102103;Cervus elaphus elaphus
206042;Ovibos moschatus
206041;Sus scrofa scrofa
100005;Vulpes lagopus
206026;Vulpes vulpes
100066;Gulo gulo
206036;Meles meles
206029;Mustela erminea
206030;Mustela nivalis
206032;Mustela putorius
100015;Barbastella barbastellus
205998;Eptesicus nilssonii
100051;Eptesicus serotinus
100085;Myotis bechsteinii
205988;Myotis brandtii
100086;Myotis dasycneme
205992;Myotis daubentonii
102102;Myotis mystacinus
100087;Myotis nattereri
100092;Nyctalus noctula
100111;Pipistrellus nathusii
205994;Pipistrellus pipistrellus
205995;Pipistrellus pygmaeus
206002;Plecotus auritus
206000;Vespertilio murinus
100053;Erinaceus europaeus
205981;Sorex araneus
205982;Sorex minutus
205980;Talpa europaea
208257;Anguis fragilis
100070;Lacerta agilis
208255;Zootoca vivipara
100041;Coronella austriaca
100088;Natrix natrix
6033350;Natrix natrix natrix
208260;Vipera berus
100017;Bombina bombina
208245;Bufo bufo
100021;Epidalea calamita
100069;Hyla arborea
100098;Pelobates fuscus
208250;Rana arvalis
208249;Rana temporaria
208242;Lissotriton vulgaris
228097;Arthonia apotheciorum
1768;Arthonia arthonioides
229456;Arthonia atra
228100;Arthonia caerulescens
94;Arthonia cinereopruinosa
228104;Arthonia clemens
228105;Arthonia didyma
228106;Arthonia dispersa
228109;Arthonia epiphyscia
228113;Arthonia farinacea
249912;Arthonia fusca
228120;Arthonia intexta
228122;Arthonia lecanorina
228126;Arthonia mediella
228127;Arthonia molendoi
228129;Arthonia obscurior
6331229;Arthonia parietinaria
228131;Arthonia peltigerea
228132;Arthonia peltigerina
228134;Arthonia phaeophysciae
6331230;Arthonia protoparmeliae
228136;Arthonia punctella
228138;Arthonia radiata
228141;Arthonia stereocaulina
6331231;Arthonia subclemens
228142;Arthonia subfuscicola
228115;Arthonia subvarians
228117;Arthonia varians
6428;Arthonia vinosa
95;Coniocarpon cinnabarinum
6000146;Coniocarpon fallax
101;Pachnolepia pruinata
1769;Reichlingia zwackhii
249993;Sporodophoron cretaceum
228590;Chrysothrix candelaris
1820;Alyxoria culmigena
229463;Alyxoria mougeotii
1116;Alyxoria ochrocheila
229473;Alyxoria varia
6003352;Opegrapha ochrocheila
1114;Lecanographa amylacea
1115;Lecanographa lyncea
229461;Phacographa glaucomaria
6011254;Phacographa protoparmeliae
229477;Phacographa zwackhii
229650;Plectocarpon encausticum
229652;Plectocarpon linitae
1819;Opegrapha dolomitica
229464;Opegrapha niveoatra
6038858;Opegrapha parasitica
229470;Opegrapha rupestris
229472;Opegrapha suecica
229467;Phacothecium varium
1458;Dendrographa decolorans
228778;Dirina massiliensis
229462;Gyrographa gyrocarpa
229469;Pseudoschismatomma rufescens
1459;Schismatomma graphidioides
1460;Schismatomma pericleum
137;Bactrospora corticola
138;Bactrospora dryina
228128;Bryostigma lapidicola
229275;Lichenostigma cosmopolites
229276;Lichenostigma elongatum
229277;Lichenostigma maureri
232247;Lichenostigma supertegentis
258742;Euantennaria arctica
6028358;Septocyta ruborum
260304;Stomiopeltis callunae
260305;Stomiopeltis cassiopes
260306;Stomiopeltis dryadis
260307;Stomiopeltis juniperina
267017;Stomiopeltis rubi
259555;Davidiella disseminata
258570;Dothidea sambuci
259998;Plowrightia ribesia
260171;Saccothecium sepincola
257979;Bryopelta variabilis
6010144;Cercospora beticola
6010102;Cercospora chenopodii
6011173;Cercospora pantoleuca
259554;Cercospora radiata
6010051;Cercospora scorzonerae
6011170;Cercosporella coronillae
6011169;Cercosporella lindaviana
6011167;Cercosporella virgaureae
4062;Euryachora sedi
6010044;Filiella pastinacae
259442;Neopseudocercosporella brassicae
6011177;Neopseudocercosporella capsellae
259433;Passalora carlinae
6021569;Passalora concors
6020476;Passalora ferruginea
6020442;Phaeoramularia punctiformis
259550;Phloeospora ulmi
258380;Polythrincium trifolii
6011179;Pseudocercospora opuli
6011074;Pseudocercosporella magnusiana
6011183;Pseudocercosporella oxyriae
6011175;Pseudocercosporella tragopogonis
6011184;Pseudocercosporella trollii
259454;Mycosphaerella equiseticola
259455;Mycosphaerella filicum
259459;Mycosphaerella galii
259463;Mycosphaerella heraclei
259464;Mycosphaerella holmii
259445;Mycosphaerella inconspicua
259468;Mycosphaerella juniperina
259469;Mycosphaerella jurineae
259471;Mycosphaerella linariae
259472;Mycosphaerella lineolata
259476;Mycosphaerella lycopodii
259477;Mycosphaerella lycopodii-annotini
259478;Mycosphaerella maculans
259479;Mycosphaerella minor
259480;Mycosphaerella najas
259481;Mycosphaerella octopetalae
259484;Mycosphaerella perexigua
259485;Mycosphaerella plantaginis
259490;Mycosphaerella polygramma
259492;Mycosphaerella polyspora
6010065;Ramularia abscondita
6010067;Ramularia acris
259432;Mycosphaerella adonis
6009979;Ramularia agrestis
6010069;Ramularia ajugae
259434;Mycosphaerella albescens
6010070;Ramularia alpina
6010072;Ramularia anchusae
6010073;Ramularia anthemidis
6009969;Ramularia aplospora
6010061;Ramularia archangelicae
259436;Mycosphaerella asperulata
259437;Mycosphaerella aspidii
259439;Mycosphaerella aurea
6010077;Ramularia bartsiae
6009989;Ramularia beticola
6021585;Ramularia botrychii
259441;Mycosphaerella botrychii
259443;Mycosphaerella bulgarica
6021563;Ramularia campanulae-latifoliae
6010098;Phacellium carneum
259446;Mycosphaerella caulicola
6010074;Ramularia chaerophylli
6011088;Ramularia chamaedryos
267027;Mycosphaerella cirsii-arvensis
6010054;Ramularia coccinea
6021495;Ramularia crassiuscula
259450;Mycosphaerella cruciferarum
